t_wall,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1774216115.261181,0.01948087103664875,0.031744372099637985,0.01373172046098389,0.0,0.0,0.0171660577505534,0.0,0.0,0.24921924987675848,0.020428655669093132,0.0310356467962265,0.016930319368839264,0.03982614902388128,-0.028252630687743967,0.2158457960884481
1774216115.3115144,0.01948087103664875,0.031744372099637985,0.014931890949376784,0.0,0.0,0.03149542302724315,0.0,0.0,0.322515891769323,0.02150738053023815,0.029386550188064575,0.03086770325899124,0.022178278478978224,-0.05336628510331498,0.36148602351736264
1774216115.3611734,0.01948087103664875,0.031744372099637985,0.01693686074543131,0.0,0.0,0.04921416475353173,0.0,0.0,0.38431282839436925,0.02295638807117939,0.027081521227955818,0.05355070158839226,0.0223516872136103,-0.05070126929566178,0.46548304096178006
1774216115.4125795,0.01948087103664875,0.031744372099637985,0.019893779355802825,0.0,0.0,0.06970335552137523,0.0,0.0,0.4349871687773758,0.024807021021842957,0.024781879037618637,0.07557768374681473,0.04527336887936889,-0.03108373485201862,0.4286770036973201
1774216115.4610815,0.01948087103664875,0.031744372099637985,0.023940373962890393,0.0,0.0,0.09250158394708638,0.0,0.0,0.4752693084150692,0.026980895549058914,0.022075258195400238,0.09789407253265381,0.04270342379259738,-0.03439077029622684,0.383167160132336
1774216115.5110688,0.01948087103664875,0.031744372099637985,0.029173321708318725,0.0,0.0,0.11706421788528286,0.0,0.0,0.5055995693569914,0.029289565980434418,0.01974685862660408,0.11549573391675949,0.06181257502947767,-0.03899122264807861,0.3351267142180989
1774216115.5610652,0.01948087103664875,0.031744372099637985,0.03566812651873985,0.0,0.0,0.1429049252781732,0.0,0.0,0.5265158519758881,0.031376082450151443,0.018178466707468033,0.1282886415719986,0.041516914897465486,-0.008700435993885498,0.25047704823634726
1774216115.629442,0.01948087103664875,0.031744372099637985,0.04347807279678601,0.0,0.0,0.16956970005826263,0.0,0.0,0.5385609936822302,0.03340442106127739,0.01731947809457779,0.1383596509695053,0.07751964945178583,0.007810599007303371,0.2787940514893677
1774216115.6611946,0.01948087103664875,0.031744372099637985,0.05263143506211029,0.0,0.0,0.19662219378834717,0.0,0.0,0.5422739759286607,0.035769298672676086,0.01652311533689499,0.15202216804027557,0.045876664758401055,-0.0035453278874982654,0.2167708619574225
1774216115.7111304,0.01948087103664875,0.031744372099637985,0.06313935654982616,0.0,0.0,0.2236650307467129,0.0,0.0,0.5381976313293577,0.03772939369082451,0.016590096056461334,0.16364119946956635,0.04332527457111531,0.01958204181687811,0.26826876435128594
1774216115.761143,0.01948087103664875,0.031744372099637985,0.07499200960459632,0.0,0.0,0.25032221300234136,0.0,0.0,0.5268715549674327,0.03973918408155441,0.017426013946533203,0.17850199341773987,0.030801998404069098,0.021186268867844298,0.2747651628550025
1774216115.8110805,0.01948087103664875,0.031744372099637985,0.088159986690036,0.0,0.0,0.27624199159567575,0.0,0.0,0.5088377678371114,0.04143507033586502,0.01829446107149124,0.1953439712524414,0.02662041540730233,0.0090295587130311,0.3311951360147762
1774216115.8610642,0.01948087103664875,0.031744372099637985,0.10259786196326388,0.0,0.0,0.30110213985734213,0.0,0.0,0.48463864008858093,0.04259968921542168,0.019208291545510292,0.2113722264766693,0.02302194779602401,0.0059142829244184505,0.33107125032969914
1774216115.912191,0.01948087103664875,0.031744372099637985,0.11824897355898938,0.0,0.0,0.32461363736899335,0.0,0.0,0.45480829842014014,0.043725062161684036,0.0207346361130476,0.23092421889305115,0.011482811449415547,0.020488285138254795,0.35637460842996804
1774216115.9610698,0.01948087103664875,0.031744372099637985,0.13503319736187452,0.0,0.0,0.3465001975347677,0.0,0.0,0.419898557326519,0.0443585105240345,0.02197149209678173,0.2488122135400772,0.013513360430300329,0.01942599165585407,0.3922786198699561
